candidate_id,candidate_type,target_mode,members,fold_mape_mean,fold_mape_std,mape,r2,rmse,mae,prediction_min,prediction_max,prediction_mean,prediction_std,low_decile_mape,prediction_range_check,eligible_for_final,decision_score
BLEND_LOG_LOCAL_HGB_SOFT_TOP5_MLP_SUPPORT_B_SEED_AVERAGE_HGB78_MLP22,hgb_mlp_log_local_blend,mixed_log,HGB_SOFT_TOP5:0.78 | MLP_SUPPORT_B_SEED_AVERAGE:0.22,0.09666179373037868,0.0008226722578257953,0.09666179373037868,0.9671609928742891,0.08967040852917277,0.03435984275107834,0.023959258146109996,5.016431773848852,0.32284669073269723,0.4004562063668695,0.1421980776954699,True,True,0.09231959212070272
BLEND_LOG_HGBPAIR_HGB_MEAN_TOP5_HGB_SOFT_TOP4_MLP_SUPPORT_D_SEED_2026_MLP26,hgb_pair_mlp_log_blend,mixed_log,HGB_MEAN_TOP5:0.48 | HGB_SOFT_TOP4:0.26 | MLP_SUPPORT_D_SEED_2026:0.26,0.09650991380047869,0.001068097342899789,0.09650991380047869,0.9655394826658805,0.09185758765455419,0.03424724349287318,0.023286793033310056,4.96406702576821,0.3221786389323999,0.3984326454245125,0.14285644882487225,True,True,0.09232307479288916
BLEND_RAW_HGB_SOFT_TOP5_MLP_SUPPORT_TE_E_SEED_42_HGB77_MLP23,hgb_mlp_raw_blend,mixed_log,HGB_SOFT_TOP5:0.77 | MLP_SUPPORT_TE_E_SEED_42:0.23,0.09650277002393065,0.0011098572280689857,0.09650277002393064,0.968586814508414,0.08770212751527333,0.03394128544215146,0.024630493366273664,5.1243619507461196,0.32352814134450764,0.4016903604251012,0.14318253250935434,True,True,0.09232575028822995
BLEND_RAW_LOCAL_HGB_SOFT_TOP5_MLP_SUPPORT_TE_E_SEED_42_HGB77_MLP23,hgb_mlp_raw_local_blend,mixed_log,HGB_SOFT_TOP5:0.77 | MLP_SUPPORT_TE_E_SEED_42:0.23,0.09650277002393065,0.0011098572280689857,0.09650277002393064,0.968586814508414,0.08770212751527333,0.03394128544215146,0.024630493366273664,5.1243619507461196,0.32352814134450764,0.4016903604251012,0.14318253250935434,True,True,0.09232575028822995
BLEND_RAW_HGB_SOFT_TOP5_MLP_SUPPORT_TE_E_SEED_2026_HGB73_MLP27,hgb_mlp_raw_blend,mixed_log,HGB_SOFT_TOP5:0.73 | MLP_SUPPORT_TE_E_SEED_2026:0.27,0.09615654558501305,0.0016881185186602243,0.09615654558501303,0.9682531574596304,0.0881666639726863,0.0338988471767806,0.02374746128443605,5.0969875309883905,0.3245288381692836,0.4030763774163931,0.1444619824197651,True,True,0.09232815090891101
BLEND_LOG_HGB_MEAN_TOP5_MLP_SUPPORT_D_SEED_7_HGB74_MLP26,hgb_mlp_log_blend,mixed_log,HGB_MEAN_TOP5:0.74 | MLP_SUPPORT_D_SEED_7:0.26,0.09609671968083468,0.0017879702353015806,0.09609671968083468,0.9677794266781738,0.08882204568758076,0.034081737342886255,0.023828026782756098,5.036281079680796,0.3225482746065744,0.40009349599310634,0.1417256173999408,True,True,0.09233060468862475
BLEND_LOG_LOCAL_HGB_MEAN_TOP5_MLP_SUPPORT_D_SEED_7_HGB74_MLP26,hgb_mlp_log_local_blend,mixed_log,HGB_MEAN_TOP5:0.74 | MLP_SUPPORT_D_SEED_7:0.26,0.09609671968083468,0.0017879702353015806,0.09609671968083468,0.9677794266781738,0.08882204568758076,0.034081737342886255,0.023828026782756098,5.036281079680796,0.3225482746065744,0.40009349599310634,0.1417256173999408,True,True,0.09233060468862475
BLEND_RAW_HGB_MEAN_TOP2_MLP_SUPPORT_D_SEED_AVERAGE_HGB73_MLP27,hgb_mlp_raw_blend,mixed_log,HGB_MEAN_TOP2:0.73 | MLP_SUPPORT_D_SEED_AVERAGE:0.27,0.09644089445110411,0.0012213979710457357,0.09644089445110411,0.9674586844561788,0.08926304392447834,0.03417212960314153,0.02379228940510001,5.030536547579271,0.32319409688923645,0.40074983787691704,0.14072986959854214,True,True,0.09233643981145065
BLEND_RAW_HGB_SOFT_TOP5_MLP_SUPPORT_BD_AVERAGE_HGB78_MLP22,hgb_mlp_raw_blend,mixed_log,HGB_SOFT_TOP5:0.78 | MLP_SUPPORT_BD_AVERAGE:0.22,0.09663373125879281,0.0009045170444994181,0.0966337312587928,0.9675886660444838,0.0890845913725484,0.03422241089243606,0.024106168411584576,5.016823662664475,0.32334270766305884,0.40094072838753647,0.14285688699800378,True,True,0.09233849815527002
BLEND_RAW_LOCAL_HGB_SOFT_TOP5_MLP_SUPPORT_BD_AVERAGE_HGB78_MLP22,hgb_mlp_raw_local_blend,mixed_log,HGB_SOFT_TOP5:0.78 | MLP_SUPPORT_BD_AVERAGE:0.22,0.09663373125879281,0.0009045170444994181,0.0966337312587928,0.9675886660444838,0.0890845913725484,0.03422241089243606,0.024106168411584576,5.016823662664475,0.32334270766305884,0.40094072838753647,0.14285688699800378,True,True,0.09233849815527002
BLEND_RAW_HGB_SOFT_TOP2_MLP_SUPPORT_D_SEED_AVERAGE_HGB73_MLP27,hgb_mlp_raw_blend,mixed_log,HGB_SOFT_TOP2:0.73 | MLP_SUPPORT_D_SEED_AVERAGE:0.27,0.09643848611761688,0.0012295974779564366,0.09643848611761688,0.9674835332789309,0.08922895640960833,0.03414996346386533,0.023786093323410827,5.043177733471171,0.32332770143022227,0.40102742097104704,0.14095085659831463,True,True,0.09233882693799608
BLEND_RAW_HGB_MEAN_TOP2_MLP_SUPPORT_BD_AVERAGE_HGB74_MLP26,hgb_mlp_raw_blend,mixed_log,HGB_MEAN_TOP2:0.74 | MLP_SUPPORT_BD_AVERAGE:0.26,0.0966574316847437,0.0008716846017887646,0.09665743168474371,0.9674544667199882,0.08926882850580255,0.03430233698162985,0.023894295035414084,5.048137751885512,0.323339359633105,0.4008828760027403,0.14099221277498844,True,True,0.09234317011221703
